bin,referenceLeft_m,referenceRight_m,direction,samples,acquisition,signalEnergy,noiseEnergy,gate
171,0.45,0.46,-1,133,16,0.000185307353935422,7.9769533163717e-05,0.699070205491424
172,0.46,0.47,-1,134,16,0.00010223979193661,0.000141969059062521,0.418657192474051
173,0.47,0.48,-1,133,16,0.000413788600704093,7.06973197589758e-05,0.854077658869005
174,0.48,0.49,-1,133,16,0.000192678924343259,0.000101025202672547,0.656030701035704
175,0.49,0.5,-1,134,16,0.000148210476285996,7.71465209909652e-05,0.65766973325371
176,0.5,0.51,-1,133,16,0.00024550977572394,0.000131170031662848,0.65177312643107
177,0.51,0.52,-1,134,16,0.000115274800909384,7.14074784483893e-05,0.617491929635496
178,0.52,0.53,-1,133,16,0.000289170416485305,6.87474596600016e-05,0.807923928247463
179,0.53,0.54,-1,133,16,0.000261423825810449,7.26992469815871e-05,0.78241775889917
180,0.54,0.55,-1,134,16,0.000207348973595791,7.6846277998772e-05,0.729600415321499
181,0.55,0.56,-1,133,16,0.00023420934099719,0.000154327943468748,0.602797595909287
182,0.56,0.57,-1,133,16,0.000414358244622931,6.85299465978997e-05,0.858083200534179
183,0.57,0.58,-1,134,16,4.6971523098111e-05,0.000245290165178909,0.160717346755313
184,0.58,0.59,-1,133,16,4.68863125125011e-05,0.000345270348528238,0.119560158402181
185,0.59,0.6,-1,133,16,0,0.000487415683088603,0
186,0.6,0.61,-1,133,16,0,0.000317404624502883,0
187,0.61,0.62,-1,134,16,0.000156132198900426,0.000257670436685493,0.377310788944958
188,0.62,0.63,-1,133,16,7.45368307746413e-05,0.000279170098916133,0.210730479156302
189,0.63,0.64,-1,133,16,0,0.000410800310848929,0
190,0.64,0.65,-1,134,16,4.66118858735136e-05,0.000362388105577524,0.113965493515404
191,0.65,0.66,-1,133,16,0,0.000411601216708358,0
192,0.66,0.67,-1,134,16,0,0.000434763363472665,0
193,0.67,0.68,-1,133,16,3.61766329082421e-05,0.000292419573539254,0.110094493479865
194,0.68,0.69,-1,133,16,9.71484462786309e-05,0.000250491434530399,0.279451385302936
195,0.69,0.7,-1,134,16,4.40503902049008e-05,0.000170003435873991,0.205791183515989
196,0.7,0.71,-1,133,16,0.00012229366226174,5.52551917235118e-05,0.688788801035564
197,0.71,0.72,-1,133,16,0.000203828143755665,7.44325507279229e-05,0.732507852515573
198,0.72,0.73,-1,134,16,4.61316849941732e-05,0.000109417257822105,0.296573439580752
199,0.73,0.74,-1,133,16,0.000341590928509933,9.15330230832428e-05,0.788667833430699
200,0.74,0.75,-1,133,16,0.000178331954794957,0.000113776839337432,0.610498411472453
201,0.75,0.76,-1,133,16,0.000142264331991585,0.000106155534198283,0.572676952828129
202,0.76,0.77,-1,134,16,0.000126832031763014,9.3109532547138e-05,0.576662406493396
203,0.77,0.78,-1,133,16,0.000251937053366126,7.28698108018583e-05,0.775651875496783
204,0.78,0.79,-1,134,16,0.000121713724654399,5.53125445973e-05,0.687546120521494
205,0.79,0.8,-1,133,16,0.000243108120714175,0.000109066756642266,0.690305119260741
206,0.8,0.81,-1,133,16,0.000120627638372871,5.95846269754207e-05,0.669364197490869
207,0.81,0.82,-1,134,16,0.000212221719807844,0.000102141106810199,0.675085289475711
208,0.82,0.83,-1,133,16,0.000263927610068463,7.70018054789511e-05,0.774141502705735
209,0.83,0.84,-1,133,16,0.000191107664335896,8.19608360259697e-05,0.699852469554868
210,0.84,0.85,-1,134,16,0.000188354817519231,0.000101993650193007,0.648719860667245
211,0.85,0.86,-1,133,16,9.65742930678032e-05,0.000142985740909286,0.403131905871408
212,0.86,0.87,-1,133,16,0.000105519676564391,9.92122909536027e-05,0.515404007706402
213,0.87,0.88,-1,134,16,0.000249081349022759,0.000102217789324247,0.709029205692847
214,0.88,0.89,-1,133,16,0.000223868052722694,8.89689637560467e-05,0.71560602144378
215,0.89,0.9,-1,133,16,0.000206449526203813,0.000127579221105893,0.618059157682008
216,0.9,0.91,-1,134,16,0.000258513752559638,0.00018421028138257,0.583916238424462
217,0.91,0.92,-1,133,16,0.000213998733764642,0.000256492962050228,0.454840618162252
218,0.92,0.93,-1,133,16,9.18441696728183e-05,0.000289851210539854,0.240621643420585
219,0.93,0.94,-1,134,16,0,0.000348149955831885,0
220,0.94,0.95,-1,133,16,0,0.000228977661177119,0
221,0.95,0.96,-1,133,16,9.70171767551545e-05,0.000174497288250198,0.35731863034716
222,0.96,0.97,-1,134,16,4.85088477504113e-05,0.000348615419793502,0.122150298319524
223,0.97,0.98,-1,133,16,0,0.000596391656134572,0
224,0.98,0.99,-1,133,16,0,0.000515075395177453,0
225,0.99,1,-1,134,16,0,0.000525500520716289,0
226,1,1.01,-1,133,16,0,0.000250676980927589,0
227,1.01,1.02,-1,133,16,0.000167347471272687,0.000277705910488019,0.376016626613715
228,1.02,1.03,-1,134,16,0.000417250698161435,0.000217851268752084,0.656982216870148
229,1.03,1.04,-1,133,16,0.0004178847717988,0.000238227571305949,0.636910395285894
230,1.04,1.05,-1,133,16,0.000300097987625281,0.000247605893571502,0.547920140659839
231,1.05,1.06,-1,134,16,0.000158080340456013,0.000192409288907898,0.451027155191172
232,1.06,1.07,-1,133,16,0.000119000771429777,0.000146335658147249,0.448490136162142
233,1.07,1.08,-1,133,16,0.000235150250525134,9.27370814766746e-05,0.717167842653455
234,1.08,1.09,-1,134,16,0.000286345019556618,8.37968593467771e-05,0.773608812936708
235,1.09,1.1,-1,133,16,0.00017128763114326,0.000103391833970249,0.623590959274939
236,1.1,1.11,-1,133,16,0.000219139551826197,0.000113969280042723,0.657861728242707
237,1.11,1.12,-1,134,16,0.000211428770863503,8.99901096343599e-05,0.701445014042517
238,1.12,1.13,-1,133,16,0.000106667430323899,0.000128172116503916,0.454214086872294
239,1.13,1.14,-1,133,16,0.000242546109351012,0.000135264158278569,0.641978607073783
240,1.14,1.15,-1,134,16,0,0.000198613441329663,0
241,1.15,1.16,-1,133,16,0.000113739465056192,9.26431774253978e-05,0.551109646085368
242,1.16,1.17,-1,133,16,0.000114890923377884,7.46192943550988e-05,0.606251867325505
243,1.17,1.18,-1,134,16,9.16300259993629e-05,7.4790868467897e-05,0.550592077351137
244,1.18,1.19,-1,133,16,6.12195534656305e-05,0.000105769668963624,0.366607812019524
245,1.19,1.2,-1,133,16,0.00019846480998166,6.62209447552888e-05,0.749812962843049
246,1.2,1.21,-1,134,16,0.000361476030611246,0.000133887166951007,0.72971918864808
247,1.21,1.22,-1,133,16,0.000151337067608205,0.00015819829337878,0.488916895070248
248,1.22,1.23,-1,133,16,0.000296289647173427,0.000109780323168334,0.72965170737462
249,1.23,1.24,-1,134,16,0.000304883240505579,9.37832931936174e-05,0.764757547307999
250,1.24,1.25,-1,211,16,0.000801307548494071,0.000191384680426153,0.80720642828611
1,0,0.01,1,212,18,0.000815278971330154,0.000215541719408814,0.79090280070504
2,0.01,0.02,1,133,18,0.000215181919983196,8.47101160657594e-05,0.717531291654804
3,0.02,0.03,1,134,18,0.000610338437267772,8.86197052178687e-05,0.873211713504447
4,0.03,0.04,1,133,18,0.000201021606496089,6.75956950044285e-05,0.74835688309415
5,0.04,0.05,1,133,18,0.000155687084520599,6.78762738408291e-05,0.696389093730219
6,0.05,0.06,1,133,18,0.000138811755348123,7.80961399448504e-05,0.639957135541944
7,0.06,0.07,1,134,18,0.000190768340522166,8.61887779245885e-05,0.688801001368165
8,0.07,0.08,1,133,18,9.03373899081439e-05,7.20490189213242e-05,0.556311273580862
9,0.08,0.09,1,134,18,0.000138979097375091,8.27054060134715e-05,0.626922925376936
10,0.09,0.1,1,133,18,8.61213029314854e-05,5.97250721297656e-05,0.590493270026883
11,0.1,0.11,1,133,18,0.000182603966190604,8.07738663004542e-05,0.693315623655622
