bin,referenceLeft_m,referenceRight_m,direction,samples,acquisition,signalEnergy,noiseEnergy,gate
144,0.18,0.19,-1,133,18,0.000380094779329104,8.99901061803431e-05,0.808566263340253
145,0.19,0.2,-1,134,18,0.000151511239821069,0.000101850020100562,0.598004761532737
146,0.2,0.21,-1,133,18,0.000102683393202849,0.000188962268905349,0.352082703581425
147,0.21,0.22,-1,134,18,0.000237296246067992,7.93103791782081e-05,0.749498674841265
148,0.22,0.23,-1,133,18,5.28941888389663e-05,0.000102302436605286,0.340820482968338
149,0.23,0.24,-1,133,18,0.000125512463422562,0.000171775128106064,0.422192069225587
150,0.24,0.25,-1,134,18,2.69406605629902e-05,9.0554537198738e-05,0.229291588730494
151,0.25,0.26,-1,133,18,8.37931340023406e-05,6.86827723850672e-05,0.549549997685802
152,0.26,0.27,-1,133,18,6.93760490744666e-05,0.000177288443705351,0.281256731735583
153,0.27,0.28,-1,134,18,1.81473125130835e-05,0.000116573414327236,0.134703196298762
154,0.28,0.29,-1,133,18,2.38884390750959e-05,8.06535202787601e-05,0.228505752357651
155,0.29,0.3,-1,133,18,5.79854575612256e-05,0.000116362775732357,0.332584141897123
156,0.3,0.31,-1,134,18,6.09340249568899e-05,9.93611939013078e-05,0.380136259776994
157,0.31,0.32,-1,133,18,6.54978913471852e-05,0.000100098860274616,0.395526426126842
158,0.32,0.33,-1,133,18,0.000139434172097971,7.22940759804731e-05,0.658552523640169
159,0.33,0.34,-1,133,18,4.66790017927873e-05,8.51266571836301e-05,0.354150209902134
160,0.34,0.35,-1,134,18,8.65642132447367e-05,8.28031491036522e-05,0.511103273053718
161,0.35,0.36,-1,133,18,0.000120448813661124,7.11997409000759e-05,0.628487983835331
162,0.36,0.37,-1,134,18,0.000163076222869377,0.000127933369026386,0.56038092011685
163,0.37,0.38,-1,133,18,4.0122190681606e-05,7.67130265317015e-05,0.343408362979755
164,0.38,0.39,-1,133,18,3.11175008839311e-05,8.01360603021367e-05,0.279698919766605
165,0.39,0.4,-1,134,18,0.000345661947411338,6.99835749031411e-05,0.831626780162469
166,0.4,0.41,-1,133,18,0.00019434545192795,9.17448382897262e-05,0.67931509237898
167,0.41,0.42,-1,133,18,5.98424139355251e-05,0.000109780218808837,0.352797341765787
168,0.42,0.43,-1,134,18,0.000216658680562943,5.81687569435667e-05,0.788344433615043
169,0.43,0.44,-1,133,18,3.13338270371734e-05,8.15559700444088e-05,0.27756119549519
170,0.44,0.45,-1,133,18,0.000381334880490486,0.000115849671820247,0.766988593507541
171,0.45,0.46,-1,133,18,4.8961178987004e-05,8.29191732443758e-05,0.371254536089676
172,0.46,0.47,-1,134,18,3.80431091814432e-05,9.3813941305202e-05,0.288517823211101
173,0.47,0.48,-1,133,18,0.000196543874584066,5.97236912244397e-05,0.766947912288409
174,0.48,0.49,-1,133,18,0.000245297005865477,6.56319321669684e-05,0.788916616824775
175,0.49,0.5,-1,134,18,0.000202771740328248,8.01020688784768e-05,0.716827552529128
176,0.5,0.51,-1,133,18,9.92894860938843e-05,4.90093992706472e-05,0.669522807604536
177,0.51,0.52,-1,134,18,0.000133047563950265,7.44935704139983e-05,0.641065995701595
178,0.52,0.53,-1,133,18,3.88588260626134e-05,7.58135898591903e-05,0.338868120552301
179,0.53,0.54,-1,133,18,0.000208737802474961,6.79374405318729e-05,0.754450597771067
180,0.54,0.55,-1,134,18,0.000163655895349383,6.96794049932423e-05,0.701376496008421
181,0.55,0.56,-1,133,18,0.000465192616471034,6.97590681128732e-05,0.869597441931353
182,0.56,0.57,-1,133,18,0.000153855309556852,7.10498362959986e-05,0.684089770260371
183,0.57,0.58,-1,134,18,0.000217577005398825,7.71737932960602e-05,0.738172742405534
184,0.58,0.59,-1,133,18,0.000252288147782983,5.87852782002132e-05,0.811024429314676
185,0.59,0.6,-1,133,18,7.58645061425182e-05,0.000114926470434706,0.397631520649046
186,0.6,0.61,-1,133,18,0.000744368597346361,9.76852497102111e-05,0.883991682893353
187,0.61,0.62,-1,134,18,0.000164997359811053,0.000103879025207891,0.613655080937762
188,0.62,0.63,-1,133,18,0.000126443221560708,6.61453138528778e-05,0.656545942826606
189,0.63,0.64,-1,133,18,7.39640017627648e-05,8.92286850665375e-05,0.453231104897061
190,0.64,0.65,-1,134,18,0.000226943249245113,8.50820999157844e-05,0.727323116071856
191,0.65,0.66,-1,133,18,0.000110711812784643,8.40463387140608e-05,0.568457915279504
192,0.66,0.67,-1,134,18,0.000272455325894096,5.60737466640482e-05,0.829318768572227
193,0.67,0.68,-1,133,18,0.000138652878290411,0.000116438022401431,0.54354301903504
194,0.68,0.69,-1,133,18,0.00033691290864822,0.00010599249497346,0.760688187349377
195,0.69,0.7,-1,134,18,0.000122325968123393,8.82036333895013e-05,0.581039280197854
196,0.7,0.71,-1,133,18,0.000110780144317981,4.72121277866773e-05,0.701174448865431
197,0.71,0.72,-1,133,18,6.59564037972054e-05,7.49073477555106e-05,0.468228363011631
198,0.72,0.73,-1,134,18,9.6557572754841e-05,5.72322156247712e-05,0.62785425334288
199,0.73,0.74,-1,133,18,0.000111751490693955,6.94308415139856e-05,0.616790220835105
200,0.74,0.75,-1,133,18,0.00018957678790718,6.84273932745094e-05,0.734781843607712
201,0.75,0.76,-1,133,18,0.000147548728010339,0.000113156569206181,0.565959838889645
202,0.76,0.77,-1,134,18,0.000210589261273362,8.46585815750879e-05,0.713262658387845
203,0.77,0.78,-1,133,18,0.000174247519121602,8.14594810546781e-05,0.681434293943766
204,0.78,0.79,-1,134,18,0.000114449961793437,8.28662625994696e-05,0.580033203785301
205,0.79,0.8,-1,133,18,8.57007041484886e-05,9.20312877097504e-05,0.482190647009934
206,0.8,0.81,-1,133,18,6.25480939894584e-05,5.56414767912426e-05,0.529218386836478
207,0.81,0.82,-1,134,18,0.000380278718355421,5.59022573027999e-05,0.871837011647653
208,0.82,0.83,-1,133,18,0.000186539881473487,6.99911180888856e-05,0.727163117875475
209,0.83,0.84,-1,133,18,4.81992986773983e-05,6.158874322621e-05,0.439021389230316
210,0.84,0.85,-1,134,18,0.00010704408434101,5.46128543319443e-05,0.662168201499654
211,0.85,0.86,-1,133,18,0.000102573351953799,7.1611793514517e-05,0.5888754272244
212,0.86,0.87,-1,133,18,8.01652026838933e-05,0.000122367212776567,0.395814183629009
213,0.87,0.88,-1,134,18,3.7274211187473e-05,9.47794985744394e-05,0.282265536157045
214,0.88,0.89,-1,133,18,5.76074660560602e-05,7.0592852387393e-05,0.449355093306338
215,0.89,0.9,-1,133,18,7.57097535589557e-05,6.16256851720677e-05,0.551276161917945
216,0.9,0.91,-1,134,18,0.000260916561270846,8.2989494236419e-05,0.758685568609693
217,0.91,0.92,-1,133,18,0.000210809554396772,6.60590304633516e-05,0.761406551426825
218,0.92,0.93,-1,133,18,0.000134921357709155,7.82968729162679e-05,0.632785279726769
219,0.93,0.94,-1,134,18,0.000314111167265057,0.000100833219952165,0.756995821468049
220,0.94,0.95,-1,133,18,0.000103618843609148,7.56919184026204e-05,0.577872975646311
221,0.95,0.96,-1,133,18,0.00015511541759025,5.6599050644351e-05,0.732663284109457
222,0.96,0.97,-1,134,18,0.000201087701775843,0.000102871793955403,0.661560848073127
223,0.97,0.98,-1,133,18,0.000636473835896703,0.000137146090786726,0.822721615542296
224,0.98,0.99,-1,133,18,0.00013248639709564,0.000138806198603046,0.488352425374659
225,0.99,1,-1,134,18,0.000271119496397994,0.000132088400978618,0.672406215656927
226,1,1.01,-1,133,18,4.17344258984277e-05,0.000168976716442195,0.198064636899754
227,1.01,1.02,-1,133,18,8.16982902223169e-05,5.16789313164691e-05,0.612535553520727
228,1.02,1.03,-1,134,18,0.000208167990968984,8.11008931353372e-05,0.719634922413262
229,1.03,1.04,-1,133,18,0.000244730959081247,0.000107439428751102,0.694922025067455
230,1.04,1.05,-1,133,18,9.00460458312065e-05,6.82852075824674e-05,0.568719339295207
231,1.05,1.06,-1,134,18,0.000195674415732606,5.65760386579291e-05,0.775714819643743
232,1.06,1.07,-1,133,18,2.2698332318129e-05,9.60018649747349e-05,0.191224048786763
233,1.07,1.08,-1,133,18,0.000251495097069513,7.47527938167882e-05,0.770871181377721
234,1.08,1.09,-1,134,18,0.000148499173123248,8.44598491535154e-05,0.637447614914977
235,1.09,1.1,-1,133,18,0,8.8767731292632e-05,0
236,1.1,1.11,-1,133,18,0.000145697265349803,7.19591671586845e-05,0.669391038301253
237,1.11,1.12,-1,134,18,0.000244014463215585,9.62435501625856e-05,0.717145382684585
238,1.12,1.13,-1,133,18,8.06351249294094e-05,0.000105864677353348,0.432360377557699
239,1.13,1.14,-1,133,18,3.0824743795004e-05,9.35855291403419e-05,0.247766868986962
240,1.14,1.15,-1,134,18,9.01927614523925e-05,5.76222160576747e-05,0.610173359775059
241,1.15,1.16,-1,133,18,0.000108831430454039,9.87692897311573e-05,0.524234358902765
242,1.16,1.17,-1,133,18,0.000111705141057309,8.68425794573357e-05,0.562611047700595
243,1.17,1.18,-1,134,18,0.000126391855303205,7.249218126138e-05,0.635505279792332
244,1.18,1.19,-1,133,18,0.000196304416932041,9.31580395549284e-05,0.678168835138307
245,1.19,1.2,-1,133,18,0.000100468879922037,0.000111404942168902,0.474192040010088
246,1.2,1.21,-1,134,18,6.61456960366384e-05,9.11261216884715e-05,0.420582002506337
247,1.21,1.22,-1,133,18,6.03783208300628e-05,7.46734857722321e-05,0.447075254667766
248,1.22,1.23,-1,133,18,0.000158330599308378,6.20320102213959e-05,0.718500292069674
249,1.23,1.24,-1,134,18,0.000726236021767655,6.27286102581699e-05,0.920492493944752
250,1.24,1.25,-1,211,18,0.000253718668258089,0.000124395689200539,0.671010405326515
1,0,0.01,1,212,20,0.000550507577380571,0.000117565669823967,0.824022784453793
2,0.01,0.02,1,133,20,5.17998561906355e-05,0.000115330480293401,0.309936886865438
3,0.02,0.03,1,134,20,0.000500585186223924,0.000111643843374743,0.817643662784287
4,0.03,0.04,1,133,20,0.000297365734212226,0.000132353052024288,0.692000777570284
5,0.04,0.05,1,133,20,0.000405798687413626,0.000101246485160818,0.80032058160271
6,0.05,0.06,1,133,20,0.000170868759070869,5.42102444720275e-05,0.759150148975598
7,0.06,0.07,1,134,20,0.000162791055725423,5.26901569516623e-05,0.75547679402277
8,0.07,0.08,1,133,20,0.000300530935740493,8.80539217096464e-05,0.773398473920346
9,0.08,0.09,1,134,20,0.000129909590409245,0.000116460137884061,0.527295261918648
10,0.09,0.1,1,133,20,0.000216447295433476,8.18143484411293e-05,0.725696045330168
11,0.1,0.11,1,133,20,5.7475099593596e-05,0.000193189300446694,0.229291034484186
12,0.11,0.12,1,134,20,0.000274050171578646,8.04440247752908e-05,0.773073789069954
13,0.12,0.13,1,133,20,0.000126483781095761,8.24200213324846e-05,0.605464235813542
14,0.13,0.14,1,133,20,0.000127019810190213,7.9291339217523e-05,0.61567108978285
15,0.14,0.15,1,134,20,0.000378930744351003,7.56734403997545e-05,0.833539938834388
16,0.15,0.16,1,133,20,0.000282215832081485,0.000151866913291658,0.650142939542295
17,0.16,0.17,1,133,20,0.00014459607731443,6.29573827136765e-05,0.696669076462754
18,0.17,0.18,1,134,20,0.000184079580227817,0.00011685237183967,0.611698355602117
19,0.18,0.19,1,133,20,0.000341917137562972,7.33615859297508e-05,0.82334374052988
20,0.19,0.2,1,133,20,0.000323251394366082,6.91472135880256e-05,0.823783234225661
21,0.2,0.21,1,134,20,0.000233089751592761,0.000118436441952069,0.663079326300716
22,0.21,0.22,1,133,20,0.000177268451027062,0.000132397960931159,0.572449720672253
23,0.22,0.23,1,133,20,9.43693279666679e-05,8.0803572926576e-05,0.538721043525903
24,0.23,0.24,1,133,20,0.000125433695021981,7.50329205696396e-05,0.625708648054933
25,0.24,0.25,1,134,20,0.000188599768627564,7.72912971075628e-05,0.709312169275525
26,0.25,0.26,1,133,20,0.000142564665474335,9.5577207798617e-05,0.598654337916168
27,0.26,0.27,1,133,20,0.000127970039559819,6.14890669638229e-05,0.675449398595417
28,0.27,0.28,1,134,20,0.000438896830091253,5.74977081257142e-05,0.884169337696091
29,0.28,0.29,1,133,20,0.000221951620453841,8.60958752334817e-05,0.720511036645883
30,0.29,0.3,1,134,20,0.000225600928035907,0.000119709673506401,0.653327546354715
31,0.3,0.31,1,133,20,0.00028333011635659,4.03053596533206e-05,0.875460625793427
32,0.31,0.32,1,133,20,0.000206630068965125,0.000117136056693847,0.638207806775845
33,0.32,0.33,1,134,20,0.000387221154874466,5.86461556599762e-05,0.86846724513246
34,0.33,0.34,1,133,20,0.000244420204179025,5.25318214799357e-05,0.823096605037924
35,0.34,0.35,1,133,20,0.000205947906249768,6.12919855017942e-05,0.770648067921035
36,0.35,0.36,1,134,20,0.000240304157355304,7.57047884741087e-05,0.760434666571194
37,0.36,0.37,1,133,20,0.000160694496053464,7.9661836306649e-05,0.668567765515344
38,0.37,0.38,1,133,20,0.00022593124951761,8.81242264561303e-05,0.719399172445893
39,0.38,0.39,1,134,20,0.000174480193466635,7.05769225837296e-05,0.711998069179821
40,0.39,0.4,1,133,20,0.000260826709279873,7.59553207615426e-05,0.774467418133319
41,0.4,0.41,1,133,20,0.000218848931548769,5.72979746127442e-05,0.792509083628003
42,0.41,0.42,1,134,20,0.00027790528035545,5.39076316053169e-05,0.837536064263554
43,0.42,0.43,1,133,20,0.000133186123516795,7.57405257207489e-05,0.63747790912669
44,0.43,0.44,1,133,20,0.000282618209309119,5.47513707720371e-05,0.837711002993019
45,0.44,0.45,1,134,20,0.000186572983847287,7.7532804510323e-05,0.706432770775396
46,0.45,0.46,1,133,20,0.000198768685529351,7.16804591471195e-05,0.734957715496315
47,0.46,0.47,1,133,20,0.000173377470254325,8.57319725814099e-05,0.669128335721209
48,0.47,0.48,1,134,20,0.000177867913477355,7.29683394228096e-05,0.709099707162937
49,0.48,0.49,1,133,20,0.000256003565311131,5.03713849960975e-05,0.835589087993043
50,0.49,0.5,1,133,20,0.000130814198258863,6.45872666792327e-05,0.669463754022037
51,0.5,0.51,1,134,20,0.000155230179631611,0.000133713932902454,0.537232540473758
52,0.51,0.52,1,133,20,0.000224309563109958,5.56383816489557e-05,0.801254545030254
53,0.52,0.53,1,133,20,0.000102086271750593,7.48802616833497e-05,0.576867669664216
54,0.53,0.54,1,134,20,0.000269518928781639,0.000109062811987933,0.711917400542792
55,0.54,0.55,1,133,20,0.00021451833248669,5.43641836208086e-05,0.797814359937506
56,0.55,0.56,1,133,20,0.000297972018886736,5.76763954891127e-05,0.837827491540113
57,0.56,0.57,1,134,20,0.000513654493020784,8.15347384405463e-05,0.86301039378626
58,0.57,0.58,1,133,20,0.000328687295206169,5.57303812373746e-05,0.855026486417153
59,0.58,0.59,1,133,20,0.000348606282222931,5.71509177050855e-05,0.859149960332868
60,0.59,0.6,1,134,20,0.000348322309616925,8.09696392099745e-05,0.811387939067491
61,0.6,0.61,1,133,20,0.000401708183505336,8.49609732807911e-05,0.825423550894703
62,0.61,0.62,1,133,20,0.000551809048036047,9.28754186701615e-05,0.855936627192716
63,0.62,0.63,1,134,20,0.000198057114822787,0.000106717033195599,0.649848801515932
64,0.63,0.64,1,133,20,0.000319786751556021,0.000107872433525878,0.747760746667419
65,0.64,0.65,1,133,20,0.000312684550630904,9.00027999568379e-05,0.77649459357123
66,0.65,0.66,1,134,20,0.000413391694627427,7.51777806819767e-05,0.846126734310678
67,0.66,0.67,1,133,20,0.000203608123151939,0.000106555614079563,0.656453668534336
68,0.67,0.68,1,133,20,0.000246579443202131,6.91898827905111e-05,0.780884724717931
69,0.68,0.69,1,133,20,0.0001416558773781,6.19183027708199e-05,0.695844027344111
70,0.69,0.7,1,134,20,0.000358865661447681,6.5170198485319e-05,0.846309700090893
71,0.7,0.71,1,133,20,0.000145084616886511,6.42235896855153e-05,0.693162581929558
72,0.71,0.72,1,134,20,0.000359906805934432,4.53264924260531e-05,0.888147167053059
73,0.72,0.73,1,133,20,0.000195411483341754,6.18673599559356e-05,0.759531879252307
74,0.73,0.74,1,133,20,4.07919822866427e-05,7.46333740352793e-05,0.353405729785002
75,0.74,0.75,1,134,20,0.000109689485187901,8.54960065582508e-05,0.561975606929624
76,0.75,0.76,1,133,20,0.000110966664786402,5.41911190921098e-05,0.671882742553799
77,0.76,0.77,1,133,20,0.000203399760655994,3.57251992340813e-05,0.850600291786754
78,0.77,0.78,1,134,20,0.000137966528465198,7.84575242127843e-05,0.637482418234162
79,0.78,0.79,1,133,20,9.79017209318011e-05,7.0231482038742e-05,0.582286658447549
80,0.79,0.8,1,133,20,0.000270677889857585,8.24963102022508e-05,0.766414675284112
81,0.8,0.81,1,134,20,0.000144224126121854,9.95585764764555e-05,0.591609349575132
82,0.81,0.82,1,133,20,0.000219500248223069,4.3759346076651e-05,0.833778722507522
83,0.82,0.83,1,133,20,0.000172928704866779,7.75302215866559e-05,0.690447361232022
84,0.83,0.84,1,134,20,0.000134315830225688,0.000100090183838175,0.573005051777785
85,0.84,0.85,1,133,20,9.31915461525526e-05,9.3776000822148e-05,0.498437015730665
86,0.85,0.86,1,133,20,0.00018304447876709,6.88419058083184e-05,0.726694613032135
87,0.86,0.87,1,134,20,0.000127467190739551,9.12403459027777e-05,0.582820293696641
88,0.87,0.88,1,133,20,0.000187171773194936,8.88871348013346e-05,0.678013886795005
89,0.88,0.89,1,133,20,0.00018765792403689,8.27258787491188e-05,0.694042772175259
90,0.89,0.9,1,134,20,0.000189350838339046,7.50460631701683e-05,0.716161336453661
91,0.9,0.91,1,133,20,0.000316034262105135,6.56948215972691e-05,0.827901974457663
92,0.91,0.92,1,133,20,0.000180449028550806,7.12044986147684e-05,0.717053444802625
93,0.92,0.93,1,134,20,0.00045475199523278,0.000113753389019724,0.799907982983676
94,0.93,0.94,1,133,20,0.000222194276691702,5.93824412545627e-05,0.789107417375697
95,0.94,0.95,1,133,20,7.86531623543106e-05,7.20106468886801e-05,0.522044164086272
96,0.95,0.96,1,134,20,0.000175260726479082,0.000110474262871252,0.613368096352381
97,0.96,0.97,1,133,20,0.000285112455799046,9.07274901962847e-05,0.758600725753052
98,0.97,0.98,1,133,20,0.000173109754321961,0.000153654605317902,0.52976938645558
99,0.98,0.99,1,134,20,0.000642837548247537,0.000114967251473439,0.848289095667156
100,0.99,1,1,133,20,0.000385881632247053,0.000104556537839031,0.786809950333435
101,1,1.01,1,133,20,0.000252648500817761,5.05770777963118e-05,0.833203128748306
102,1.01,1.02,1,134,20,0.0002587750263022,4.84003247615646e-05,0.842434216827777
103,1.02,1.03,1,133,20,0.000483460695327494,4.5998912871079e-05,0.913121015921148
104,1.03,1.04,1,133,20,9.22418294813055e-05,4.18359914401879e-05,0.687972319712116
105,1.04,1.05,1,133,20,0.000290864017240691,8.44904113152482e-05,0.774904983430463
106,1.05,1.06,1,134,20,0.000235803591426347,8.49501043462752e-05,0.735154713832213
107,1.06,1.07,1,133,20,0.00025921021077502,6.96712977135079e-05,0.788156840943406
108,1.07,1.08,1,134,20,0.00013314229991782,8.8288812964897e-05,0.601280904857936
109,1.08,1.09,1,133,20,0.000246950624047731,0.000104336122157764,0.702988731329107
110,1.09,1.1,1,133,20,0.000200677573098018,7.43415471762753e-05,0.729685895649255
111,1.1,1.11,1,133,20,0.000166550365162009,8.96808205976688e-05,0.650000368488396
112,1.11,1.12,1,134,20,0.000212857599274764,8.76608199100182e-05,0.708301340903442
113,1.12,1.13,1,133,20,0.000125685890350864,0.000100798767258947,0.554942183180445
114,1.13,1.14,1,134,20,8.07047101572254e-05,8.75859922722489e-05,0.479555370511608
115,1.14,1.15,1,133,20,7.6412869110997e-06,8.70491138431268e-05,0.0806975876143246
116,1.15,1.16,1,133,20,6.3016183927293e-05,9.94941710689287e-05,0.387767191381485
117,1.16,1.17,1,134,20,7.10950146013939e-05,7.02977035723468e-05,0.502819491128487
118,1.17,1.18,1,133,20,0.000115154563793038,8.89832371739819e-05,0.564102107730856
119,1.18,1.19,1,133,20,6.27540506753178e-05,9.71312641611651e-05,0.392494149569004
120,1.19,1.2,1,133,20,0.000104470923872207,9.31938506974429e-05,0.528525753259062
121,1.2,1.21,1,134,20,4.303119512126e-05,0.000142513399567647,0.23191834390761
122,1.21,1.22,1,133,20,0.000141604413397445,0.000123749500780746,0.533643582518833
123,1.22,1.23,1,133,20,0.000192445827701609,0.000110953709441151,0.6342983562663
124,1.23,1.24,1,134,20,0.000117358832097983,9.45146595086526e-05,0.553909935632116
125,1.24,1.25,1,211,20,0.000139371026120917,0.000109025055080567,0.561083836132936
126,0,0.01,-1,212,20,0.000433462998152024,0.000104999042641213,0.805001959866042
127,0.01,0.02,-1,133,20,0.000115057514405317,0.00011758837746596,0.494560696859321
128,0.02,0.03,-1,133,20,0.000223690874724189,9.23037505642069e-05,0.707894555231865
129,0.03,0.04,-1,133,20,0.000105865655073569,8.77934192755038e-05,0.546659925074025
130,0.04,0.05,-1,134,20,0.000198556626591395,7.90064864415306e-05,0.715356678420887
131,0.05,0.06,-1,133,20,0.000176555245185689,7.44216775950605e-05,0.703472029338433
132,0.06,0.07,-1,133,20,0.000154939099921714,8.66957728790368e-05,0.641211668356641
133,0.07,0.08,-1,134,20,0.000131853331785758,7.24518760330066e-05,0.645374306379515
134,0.08,0.09,-1,133,20,0.00026231278051034,8.8161330658386e-05,0.748451232633434
135,0.09,0.1,-1,134,20,0.000194265520138964,9.02825713860749e-05,0.682715948287672
136,0.1,0.11,-1,133,20,3.74624542740663e-05,0.00010693007251264,0.259448706299081
137,0.11,0.12,-1,133,20,0.000178517687581447,0.000114492017319633,0.609255204163681
138,0.12,0.13,-1,134,20,0.000477155798115233,0.000109358828058211,0.813544584946341
139,0.13,0.14,-1,133,20,0.000266929419256888,7.72031179865772e-05,0.775658766227159
140,0.14,0.15,-1,133,20,0.000214140557756337,8.12711357658962e-05,0.724888562138859
141,0.15,0.16,-1,134,20,0.00025060665290651,0.000100611688398778,0.713535209964096
142,0.16,0.17,-1,133,20,0.000145386380240047,7.82336881380405e-05,0.65014907335702
143,0.17,0.18,-1,133,20,0.000118608248347961,6.52226463851904e-05,0.645203019438776
144,0.18,0.19,-1,133,20,0.000188025689496243,9.37896090486733e-05,0.667194756519845
145,0.19,0.2,-1,134,20,0.000237803295690267,9.32640255330274e-05,0.718292868083698
146,0.2,0.21,-1,133,20,0.000357850169252747,6.92881672175339e-05,0.83778518268787
147,0.21,0.22,-1,134,20,8.59113891922843e-05,0.00010074129757944,0.460274055938739
148,0.22,0.23,-1,133,20,0.000144540896868971,5.81973818793451e-05,0.712943296950879
149,0.23,0.24,-1,133,20,0.000211077276374448,0.000134298389788699,0.611152715879932
150,0.24,0.25,-1,134,20,0.000137777896414567,8.06450982811082e-05,0.630784760581322
151,0.25,0.26,-1,133,20,0.000357480374625461,9.50549049404171e-05,0.789950288446893
152,0.26,0.27,-1,133,20,0.000266620019152362,7.1751893203482e-05,0.787949618205825
153,0.27,0.28,-1,134,20,0.00013547888566491,6.97273749873957e-05,0.66020834468818
154,0.28,0.29,-1,133,20,0.000179691945081563,8.84066066522367e-05,0.670245862648235
155,0.29,0.3,-1,133,20,0.000108150113931015,0.000106337080743911,0.504226436897203
156,0.3,0.31,-1,134,20,0.000267025318306215,8.76838546180657e-05,0.7528007130597
157,0.31,0.32,-1,133,20,0.000363590102146926,8.29201527261014e-05,0.814292836903195
158,0.32,0.33,-1,133,20,0.000291769059654022,6.01226257194037e-05,0.829144511739168
159,0.33,0.34,-1,133,20,0.000203441675573554,8.91229986084913e-05,0.695373343149982
160,0.34,0.35,-1,134,20,0.000225453462481348,0.000126822748062172,0.63999059752999
161,0.35,0.36,-1,133,20,0.000278146328755869,7.10657230710072e-05,0.796496934457926
162,0.36,0.37,-1,134,20,0.000201614002387569,0.000104688153963682,0.658219337366886
163,0.37,0.38,-1,133,20,0.000174511782980921,6.61044338986411e-05,0.725270246719368
164,0.38,0.39,-1,133,20,0.000113672892515147,6.73057540705892e-05,0.62810113049053
165,0.39,0.4,-1,134,20,0.000480286322720198,8.98432266297627e-05,0.842416119753487
166,0.4,0.41,-1,133,20,0.000129820157191584,5.82147879071362e-05,0.690404419898797
167,0.41,0.42,-1,133,20,0.0002841794538427,6.67290415331178e-05,0.809839196222218
168,0.42,0.43,-1,134,20,0.000141250092509681,7.21290808809883e-05,0.661967568180006
169,0.43,0.44,-1,133,20,0.000139999071998272,8.39602074356947e-05,0.625109494690754
170,0.44,0.45,-1,133,20,0.000225959082913566,0.000100339879031706,0.692490964624843
171,0.45,0.46,-1,133,20,0.00024588156875446,6.30109696417122e-05,0.796010062370309
172,0.46,0.47,-1,134,20,0.000270616364466208,8.45399837349512e-05,0.761964035943212
173,0.47,0.48,-1,133,20,0.000279825051068311,8.85833148369433e-05,0.759551294066637
174,0.48,0.49,-1,133,20,0.000166116590257259,0.000111959903136983,0.597377319562742
175,0.49,0.5,-1,134,20,0.000139012961104442,8.42820508735114e-05,0.622552917206082
176,0.5,0.51,-1,133,20,0.000116779060645521,5.82468369341522e-05,0.667210180095562
177,0.51,0.52,-1,134,20,0.000141690641175067,5.41712848669351e-05,0.723421055017512
178,0.52,0.53,-1,133,20,0.0002116688401508,5.76752246877183e-05,0.785867846309156
179,0.53,0.54,-1,133,20,5.61427374079829e-05,9.58163051842015e-05,0.369459667883367
180,0.54,0.55,-1,134,20,0.000163536674261398,0.000106052371249053,0.606614686259789
181,0.55,0.56,-1,133,20,0.000328335924434362,5.8191692899508e-05,0.84945010320118
182,0.56,0.57,-1,133,20,0.000168678032928532,8.14654253526506e-05,0.674325181588093
183,0.57,0.58,-1,134,20,0.000381212230806735,6.17211740037292e-05,0.860653603152509
184,0.58,0.59,-1,133,20,0.000382800408732763,3.65289654905918e-05,0.9128871771546
185,0.59,0.6,-1,133,20,0.000235472261776741,0.000102864835994079,0.695969384759112
186,0.6,0.61,-1,133,20,0.00114664243688612,5.59507929199946e-05,0.953474881170739
187,0.61,0.62,-1,134,20,0.000159784608145973,8.2879688923958e-05,0.65845948528607
188,0.62,0.63,-1,133,20,0.000248415463528977,6.38387406510487e-05,0.795555224568751
189,0.63,0.64,-1,133,20,0.00026508379943183,7.19646483980168e-05,0.786485744523152
190,0.64,0.65,-1,134,20,0.000503073117088012,0.000137808958552348,0.78496986607926
191,0.65,0.66,-1,133,20,0.000285890197386785,7.94754563078639e-05,0.782476936449301
192,0.66,0.67,-1,134,20,0.000471019341158068,0.000133014508724492,0.779789644652608
193,0.67,0.68,-1,133,20,0.000511422005884709,9.87813076927252e-05,0.838117385640532
194,0.68,0.69,-1,133,20,0.000336417925138278,9.59425826608901e-05,0.778095869233608
195,0.69,0.7,-1,134,20,0.000292694074974691,8.64654628711865e-05,0.7719549312608
196,0.7,0.71,-1,133,20,0.00013269830521001,6.20528811473326e-05,0.681373539704792
197,0.71,0.72,-1,133,20,0.000105320274248282,8.49078166368132e-05,0.553652584948137
198,0.72,0.73,-1,134,20,9.43363236763567e-05,8.18311512644138e-05,0.535492284873094
199,0.73,0.74,-1,133,20,0.000176073430964809,5.30575628915518e-05,0.768440043843161
200,0.74,0.75,-1,133,20,0.000133936607294693,0.00011955269176646,0.52837183972165
201,0.75,0.76,-1,133,20,0.000159190811956602,0.000111186303541988,0.588773246075378
202,0.76,0.77,-1,134,20,0.000214349322314651,7.49321064018438e-05,0.740971597332369
203,0.77,0.78,-1,133,20,0.000261821307109331,7.93260090667331e-05,0.7674728620002
204,0.78,0.79,-1,134,20,0.000130516936838202,0.000130072993938029,0.500851803634259
205,0.79,0.8,-1,133,20,7.71064650342779e-05,0.000110839967258778,0.410257668068151
206,0.8,0.81,-1,133,20,4.5182210596464e-05,5.76830335992658e-05,0.439236896288238
207,0.81,0.82,-1,134,20,0.000315563338891376,6.6979883345682e-05,0.824908979032504
